question,labels,has_context
Xử lý thống kinh khi Tiểu đường thai kỳ,treatment,1
Điều trị thống kinh trong Đi bộ,treatment,1
Xử lý thống kinh khi Đi bộ,treatment,1
Điều trị thống kinh trong Siêu âm,treatment,1
Xử lý thống kinh khi Siêu âm,treatment,1
Điều trị thống kinh trong Yoga,treatment,1
Xử lý thống kinh khi Yoga,treatment,1
Điều trị thống kinh trong Xét nghiệm Pap smear,treatment,1
Xử lý thống kinh khi Xét nghiệm Pap smear,treatment,1
Điều trị thống kinh trong Sinh non,treatment,1
Xử lý thống kinh khi Sinh non,treatment,1
Điều trị thống kinh trong Cho con bú,treatment,1
Xử lý thống kinh khi Cho con bú,treatment,1
Điều trị thống kinh trong Khám phụ khoa,treatment,1
Xử lý thống kinh khi Khám phụ khoa,treatment,1
Điều trị thống kinh trong Dậy thì,treatment,1
Xử lý thống kinh khi Dậy thì,treatment,1
Điều trị thống kinh trong Nội tiết tố,treatment,1
Xử lý thống kinh khi Nội tiết tố,treatment,1
Điều trị thống kinh trong Xét nghiệm máu,treatment,1
Xử lý thống kinh khi Xét nghiệm máu,treatment,1
Điều trị thống kinh trong Xét nghiệm nước tiểu,treatment,1
Xử lý thống kinh khi Xét nghiệm nước tiểu,treatment,1
Điều trị thống kinh trong Phẫu thuật,treatment,1
Xử lý thống kinh khi Phẫu thuật,treatment,1
Điều trị thống kinh trong Dinh dưỡng,treatment,1
Xử lý thống kinh khi Dinh dưỡng,treatment,1
Điều trị thống kinh trong Tiền sản giật,treatment,1
Xử lý thống kinh khi Tiền sản giật,treatment,1
Điều trị thống kinh trong Huyết áp cao,treatment,1
Xử lý thống kinh khi Huyết áp cao,treatment,1
Điều trị thống kinh trong Thiếu máu,treatment,1
Xử lý thống kinh khi Thiếu máu,treatment,1
Điều trị thống kinh trong Vaccine HPV,treatment,1
Xử lý thống kinh khi Vaccine HPV,treatment,1
Điều trị thống kinh trong Khám sức khỏe định kỳ,treatment,1
Xử lý thống kinh khi Khám sức khỏe định kỳ,treatment,1
Điều trị thống kinh trong Siêu âm nâng cao,treatment,1
Xử lý thống kinh khi Siêu âm nâng cao,treatment,1
Điều trị thống kinh trong Siêu âm thường ,treatment,1
Xử lý thống kinh khi Siêu âm thường ,treatment,1
Điều trị viêm cổ tử cung như thế nào,treatment,0
Cách chữa viêm cổ tử cung là gì,treatment,0
Phác đồ cho viêm cổ tử cung,treatment,0
Có thuốc nào dùng cho viêm cổ tử cung,treatment,0
Điều trị viêm cổ tử cung có cần phẫu thuật không,treatment,0
Chữa viêm cổ tử cung tại nhà có hiệu quả không,treatment,0
viêm cổ tử cung được điều trị ra sao,treatment,0
Các phương pháp chữa viêm cổ tử cung,treatment,0
Bác sĩ thường điều trị viêm cổ tử cung bằng cách nào,treatment,0
Điều trị viêm cổ tử cung trong Mang thai,treatment,1
Xử lý viêm cổ tử cung khi Mang thai,treatment,1
Điều trị viêm cổ tử cung trong Thai kỳ,treatment,1
Xử lý viêm cổ tử cung khi Thai kỳ,treatment,1
Điều trị viêm cổ tử cung trong Ba tháng đầu,treatment,1
Xử lý viêm cổ tử cung khi Ba tháng đầu,treatment,1
Điều trị viêm cổ tử cung trong Ba tháng cuối,treatment,1
Xử lý viêm cổ tử cung khi Ba tháng cuối,treatment,1
Điều trị viêm cổ tử cung trong Nghén,treatment,1
Xử lý viêm cổ tử cung khi Nghén,treatment,1
Điều trị viêm cổ tử cung trong Tiểu đường thai kỳ,treatment,1
Xử lý viêm cổ tử cung khi Tiểu đường thai kỳ,treatment,1
Điều trị viêm cổ tử cung trong Đi bộ,treatment,1
Xử lý viêm cổ tử cung khi Đi bộ,treatment,1
Điều trị viêm cổ tử cung trong Siêu âm,treatment,1
Xử lý viêm cổ tử cung khi Siêu âm,treatment,1
Điều trị viêm cổ tử cung trong Yoga,treatment,1
Xử lý viêm cổ tử cung khi Yoga,treatment,1
Điều trị viêm cổ tử cung trong Xét nghiệm Pap smear,treatment,1
Xử lý viêm cổ tử cung khi Xét nghiệm Pap smear,treatment,1
Điều trị viêm cổ tử cung trong Sinh non,treatment,1
Xử lý viêm cổ tử cung khi Sinh non,treatment,1
Điều trị viêm cổ tử cung trong Cho con bú,treatment,1
Xử lý viêm cổ tử cung khi Cho con bú,treatment,1
Điều trị viêm cổ tử cung trong Khám phụ khoa,treatment,1
Xử lý viêm cổ tử cung khi Khám phụ khoa,treatment,1
Điều trị viêm cổ tử cung trong Dậy thì,treatment,1
Xử lý viêm cổ tử cung khi Dậy thì,treatment,1
Điều trị viêm cổ tử cung trong Nội tiết tố,treatment,1
Xử lý viêm cổ tử cung khi Nội tiết tố,treatment,1
Điều trị viêm cổ tử cung trong Xét nghiệm máu,treatment,1
Xử lý viêm cổ tử cung khi Xét nghiệm máu,treatment,1
Điều trị viêm cổ tử cung trong Xét nghiệm nước tiểu,treatment,1
Xử lý viêm cổ tử cung khi Xét nghiệm nước tiểu,treatment,1
Điều trị viêm cổ tử cung trong Phẫu thuật,treatment,1
Xử lý viêm cổ tử cung khi Phẫu thuật,treatment,1
Điều trị viêm cổ tử cung trong Dinh dưỡng,treatment,1
Xử lý viêm cổ tử cung khi Dinh dưỡng,treatment,1
Điều trị viêm cổ tử cung trong Tiền sản giật,treatment,1
Xử lý viêm cổ tử cung khi Tiền sản giật,treatment,1
Điều trị viêm cổ tử cung trong Huyết áp cao,treatment,1
Xử lý viêm cổ tử cung khi Huyết áp cao,treatment,1
Điều trị viêm cổ tử cung trong Thiếu máu,treatment,1
Xử lý viêm cổ tử cung khi Thiếu máu,treatment,1
Điều trị viêm cổ tử cung trong Vaccine HPV,treatment,1
Xử lý viêm cổ tử cung khi Vaccine HPV,treatment,1
Điều trị viêm cổ tử cung trong Khám sức khỏe định kỳ,treatment,1
Xử lý viêm cổ tử cung khi Khám sức khỏe định kỳ,treatment,1
Điều trị viêm cổ tử cung trong Siêu âm nâng cao,treatment,1
Xử lý viêm cổ tử cung khi Siêu âm nâng cao,treatment,1
Điều trị viêm cổ tử cung trong Siêu âm thường ,treatment,1
Xử lý viêm cổ tử cung khi Siêu âm thường ,treatment,1
Điều trị đa nang buồng trứng như thế nào,treatment,0
Cách chữa đa nang buồng trứng là gì,treatment,0
Phác đồ cho đa nang buồng trứng,treatment,0
Có thuốc nào dùng cho đa nang buồng trứng,treatment,0
Điều trị đa nang buồng trứng có cần phẫu thuật không,treatment,0
Chữa đa nang buồng trứng tại nhà có hiệu quả không,treatment,0
đa nang buồng trứng được điều trị ra sao,treatment,0
Các phương pháp chữa đa nang buồng trứng,treatment,0
Bác sĩ thường điều trị đa nang buồng trứng bằng cách nào,treatment,0
Điều trị đa nang buồng trứng trong Mang thai,treatment,1
Xử lý đa nang buồng trứng khi Mang thai,treatment,1
Điều trị đa nang buồng trứng trong Thai kỳ,treatment,1
Xử lý đa nang buồng trứng khi Thai kỳ,treatment,1
Điều trị đa nang buồng trứng trong Ba tháng đầu,treatment,1
Xử lý đa nang buồng trứng khi Ba tháng đầu,treatment,1
Điều trị đa nang buồng trứng trong Ba tháng cuối,treatment,1
Xử lý đa nang buồng trứng khi Ba tháng cuối,treatment,1
Điều trị đa nang buồng trứng trong Nghén,treatment,1
Xử lý đa nang buồng trứng khi Nghén,treatment,1
Điều trị đa nang buồng trứng trong Tiểu đường thai kỳ,treatment,1
Xử lý đa nang buồng trứng khi Tiểu đường thai kỳ,treatment,1
Điều trị đa nang buồng trứng trong Đi bộ,treatment,1
Xử lý đa nang buồng trứng khi Đi bộ,treatment,1
Điều trị đa nang buồng trứng trong Siêu âm,treatment,1
Xử lý đa nang buồng trứng khi Siêu âm,treatment,1
Điều trị đa nang buồng trứng trong Yoga,treatment,1
Xử lý đa nang buồng trứng khi Yoga,treatment,1
Điều trị đa nang buồng trứng trong Xét nghiệm Pap smear,treatment,1
Xử lý đa nang buồng trứng khi Xét nghiệm Pap smear,treatment,1
Điều trị đa nang buồng trứng trong Sinh non,treatment,1
Xử lý đa nang buồng trứng khi Sinh non,treatment,1
Điều trị đa nang buồng trứng trong Cho con bú,treatment,1
Xử lý đa nang buồng trứng khi Cho con bú,treatment,1
Điều trị đa nang buồng trứng trong Khám phụ khoa,treatment,1
Xử lý đa nang buồng trứng khi Khám phụ khoa,treatment,1
Điều trị đa nang buồng trứng trong Dậy thì,treatment,1
Xử lý đa nang buồng trứng khi Dậy thì,treatment,1
Điều trị đa nang buồng trứng trong Nội tiết tố,treatment,1
Xử lý đa nang buồng trứng khi Nội tiết tố,treatment,1
Điều trị đa nang buồng trứng trong Xét nghiệm máu,treatment,1
Xử lý đa nang buồng trứng khi Xét nghiệm máu,treatment,1
Điều trị đa nang buồng trứng trong Xét nghiệm nước tiểu,treatment,1
Xử lý đa nang buồng trứng khi Xét nghiệm nước tiểu,treatment,1
Điều trị đa nang buồng trứng trong Phẫu thuật,treatment,1
Xử lý đa nang buồng trứng khi Phẫu thuật,treatment,1
Điều trị đa nang buồng trứng trong Dinh dưỡng,treatment,1
Xử lý đa nang buồng trứng khi Dinh dưỡng,treatment,1
Điều trị đa nang buồng trứng trong Tiền sản giật,treatment,1
Xử lý đa nang buồng trứng khi Tiền sản giật,treatment,1
Điều trị đa nang buồng trứng trong Huyết áp cao,treatment,1
Xử lý đa nang buồng trứng khi Huyết áp cao,treatment,1
Điều trị đa nang buồng trứng trong Thiếu máu,treatment,1
Xử lý đa nang buồng trứng khi Thiếu máu,treatment,1
Điều trị đa nang buồng trứng trong Vaccine HPV,treatment,1
Xử lý đa nang buồng trứng khi Vaccine HPV,treatment,1
Điều trị đa nang buồng trứng trong Khám sức khỏe định kỳ,treatment,1
Xử lý đa nang buồng trứng khi Khám sức khỏe định kỳ,treatment,1
Điều trị đa nang buồng trứng trong Siêu âm nâng cao,treatment,1
Xử lý đa nang buồng trứng khi Siêu âm nâng cao,treatment,1
Điều trị đa nang buồng trứng trong Siêu âm thường ,treatment,1
Xử lý đa nang buồng trứng khi Siêu âm thường ,treatment,1
Điều trị nhiễm nấm âm đạo như thế nào,treatment,0
Cách chữa nhiễm nấm âm đạo là gì,treatment,0
Phác đồ cho nhiễm nấm âm đạo,treatment,0
Có thuốc nào dùng cho nhiễm nấm âm đạo,treatment,0
Điều trị nhiễm nấm âm đạo có cần phẫu thuật không,treatment,0
Chữa nhiễm nấm âm đạo tại nhà có hiệu quả không,treatment,0
nhiễm nấm âm đạo được điều trị ra sao,treatment,0
Các phương pháp chữa nhiễm nấm âm đạo,treatment,0
Bác sĩ thường điều trị nhiễm nấm âm đạo bằng cách nào,treatment,0
Điều trị nhiễm nấm âm đạo trong Mang thai,treatment,1
Xử lý nhiễm nấm âm đạo khi Mang thai,treatment,1
Điều trị nhiễm nấm âm đạo trong Thai kỳ,treatment,1
Xử lý nhiễm nấm âm đạo khi Thai kỳ,treatment,1
Điều trị nhiễm nấm âm đạo trong Ba tháng đầu,treatment,1
Xử lý nhiễm nấm âm đạo khi Ba tháng đầu,treatment,1
Điều trị nhiễm nấm âm đạo trong Ba tháng cuối,treatment,1
Xử lý nhiễm nấm âm đạo khi Ba tháng cuối,treatment,1
Điều trị nhiễm nấm âm đạo trong Nghén,treatment,1
Xử lý nhiễm nấm âm đạo khi Nghén,treatment,1
Điều trị nhiễm nấm âm đạo trong Tiểu đường thai kỳ,treatment,1
Xử lý nhiễm nấm âm đạo khi Tiểu đường thai kỳ,treatment,1
Điều trị nhiễm nấm âm đạo trong Đi bộ,treatment,1
Xử lý nhiễm nấm âm đạo khi Đi bộ,treatment,1
Điều trị nhiễm nấm âm đạo trong Siêu âm,treatment,1
Xử lý nhiễm nấm âm đạo khi Siêu âm,treatment,1
Điều trị nhiễm nấm âm đạo trong Yoga,treatment,1
Xử lý nhiễm nấm âm đạo khi Yoga,treatment,1
Điều trị nhiễm nấm âm đạo trong Xét nghiệm Pap smear,treatment,1
Xử lý nhiễm nấm âm đạo khi Xét nghiệm Pap smear,treatment,1
Điều trị nhiễm nấm âm đạo trong Sinh non,treatment,1
Xử lý nhiễm nấm âm đạo khi Sinh non,treatment,1
Điều trị nhiễm nấm âm đạo trong Cho con bú,treatment,1
Xử lý nhiễm nấm âm đạo khi Cho con bú,treatment,1
Điều trị nhiễm nấm âm đạo trong Khám phụ khoa,treatment,1
Xử lý nhiễm nấm âm đạo khi Khám phụ khoa,treatment,1
Điều trị nhiễm nấm âm đạo trong Dậy thì,treatment,1
Xử lý nhiễm nấm âm đạo khi Dậy thì,treatment,1
Điều trị nhiễm nấm âm đạo trong Nội tiết tố,treatment,1
Xử lý nhiễm nấm âm đạo khi Nội tiết tố,treatment,1
Điều trị nhiễm nấm âm đạo trong Xét nghiệm máu,treatment,1
Xử lý nhiễm nấm âm đạo khi Xét nghiệm máu,treatment,1
Điều trị nhiễm nấm âm đạo trong Xét nghiệm nước tiểu,treatment,1
Xử lý nhiễm nấm âm đạo khi Xét nghiệm nước tiểu,treatment,1
Điều trị nhiễm nấm âm đạo trong Phẫu thuật,treatment,1
Xử lý nhiễm nấm âm đạo khi Phẫu thuật,treatment,1
Điều trị nhiễm nấm âm đạo trong Dinh dưỡng,treatment,1
Xử lý nhiễm nấm âm đạo khi Dinh dưỡng,treatment,1
Điều trị nhiễm nấm âm đạo trong Tiền sản giật,treatment,1
Xử lý nhiễm nấm âm đạo khi Tiền sản giật,treatment,1
Điều trị nhiễm nấm âm đạo trong Huyết áp cao,treatment,1
Xử lý nhiễm nấm âm đạo khi Huyết áp cao,treatment,1
Điều trị nhiễm nấm âm đạo trong Thiếu máu,treatment,1
Xử lý nhiễm nấm âm đạo khi Thiếu máu,treatment,1
Điều trị nhiễm nấm âm đạo trong Vaccine HPV,treatment,1
Xử lý nhiễm nấm âm đạo khi Vaccine HPV,treatment,1
Điều trị nhiễm nấm âm đạo trong Khám sức khỏe định kỳ,treatment,1
Xử lý nhiễm nấm âm đạo khi Khám sức khỏe định kỳ,treatment,1
Điều trị nhiễm nấm âm đạo trong Siêu âm nâng cao,treatment,1
Xử lý nhiễm nấm âm đạo khi Siêu âm nâng cao,treatment,1
Điều trị nhiễm nấm âm đạo trong Siêu âm thường ,treatment,1
Xử lý nhiễm nấm âm đạo khi Siêu âm thường ,treatment,1
Điều trị ung thư cổ tử cung như thế nào,treatment,0
Cách chữa ung thư cổ tử cung là gì,treatment,0
Phác đồ cho ung thư cổ tử cung,treatment,0
Có thuốc nào dùng cho ung thư cổ tử cung,treatment,0
Điều trị ung thư cổ tử cung có cần phẫu thuật không,treatment,0
Chữa ung thư cổ tử cung tại nhà có hiệu quả không,treatment,0
ung thư cổ tử cung được điều trị ra sao,treatment,0
Các phương pháp chữa ung thư cổ tử cung,treatment,0
Bác sĩ thường điều trị ung thư cổ tử cung bằng cách nào,treatment,0
Điều trị ung thư cổ tử cung trong Mang thai,treatment,1
Xử lý ung thư cổ tử cung khi Mang thai,treatment,1
Điều trị ung thư cổ tử cung trong Thai kỳ,treatment,1
Xử lý ung thư cổ tử cung khi Thai kỳ,treatment,1
Điều trị ung thư cổ tử cung trong Ba tháng đầu,treatment,1
Xử lý ung thư cổ tử cung khi Ba tháng đầu,treatment,1
Điều trị ung thư cổ tử cung trong Ba tháng cuối,treatment,1
Xử lý ung thư cổ tử cung khi Ba tháng cuối,treatment,1
Điều trị ung thư cổ tử cung trong Nghén,treatment,1
Xử lý ung thư cổ tử cung khi Nghén,treatment,1
Điều trị ung thư cổ tử cung trong Tiểu đường thai kỳ,treatment,1
Xử lý ung thư cổ tử cung khi Tiểu đường thai kỳ,treatment,1
Điều trị ung thư cổ tử cung trong Đi bộ,treatment,1
Xử lý ung thư cổ tử cung khi Đi bộ,treatment,1
Điều trị ung thư cổ tử cung trong Siêu âm,treatment,1
Xử lý ung thư cổ tử cung khi Siêu âm,treatment,1
Điều trị ung thư cổ tử cung trong Yoga,treatment,1
Xử lý ung thư cổ tử cung khi Yoga,treatment,1
Điều trị ung thư cổ tử cung trong Xét nghiệm Pap smear,treatment,1
Xử lý ung thư cổ tử cung khi Xét nghiệm Pap smear,treatment,1
Điều trị ung thư cổ tử cung trong Sinh non,treatment,1
Xử lý ung thư cổ tử cung khi Sinh non,treatment,1
Điều trị ung thư cổ tử cung trong Cho con bú,treatment,1
Xử lý ung thư cổ tử cung khi Cho con bú,treatment,1
Điều trị ung thư cổ tử cung trong Khám phụ khoa,treatment,1
Xử lý ung thư cổ tử cung khi Khám phụ khoa,treatment,1
