question,labels,has_context
Ai dễ bị tiền mãn kinh trong ba tháng đầu thai kỳ?,population,1
Có ai dễ bị tiền mãn kinh khi mang thai ba tháng đầu không?,population,1
Nguy cơ mắc viêm vùng chậu khi Siêu âm,riskfactor,1
"Khi siêu âm, nguy cơ mắc viêm vùng chậu là bao nhiêu?",riskfactor,1
Viêm vùng chậu có thể xảy ra như thế nào khi thực hiện siêu âm?,riskfactor,1
Những điều cần biết về nhiễm HPV,detail,0
Những điều cần biết về virus HPV là gì?,detail,0
HPV lây nhiễm như thế nào và cách phòng ngừa?,detail,0
Triệu chứng và cách điều trị viêm đường tiết niệu trong Siêu âm nâng cao,symptom|treatment,1
Triệu chứng và cách điều trị viêm đường tiết niệu khi siêu âm nâng cao?,symptom|treatment,1
Siêu âm nâng cao có giúp chẩn đoán và điều trị viêm đường tiết niệu không?,symptom|treatment,1
Thông tin chi tiết lạc nội mạc tử cung trong Cho con bú,detail,1
Thông tin chi tiết về lạc nội mạc tử cung khi đang cho con bú,detail,1
Các đặc điểm của lạc nội mạc tử cung trong thời gian cho con bú,detail,1
Dấu hiệu viêm buồng trứng khi Huyết áp cao,symptom,1
"Khi huyết áp cao, những dấu hiệu viêm buồng trứng cần lưu ý là gì?",symptom,1
Những biểu hiện của viêm buồng trứng khi gặp phải huyết áp cao?,symptom,1
"Trong Thai kỳ, loạn khuẩn âm đạo có nguyên nhân và dấu hiệu gì",symptom|cause,1
Loạn khuẩn âm đạo trong thai kỳ do đâu và có dấu hiệu gì?,symptom|cause,1
"Trong thai kỳ, loạn khuẩn âm đạo thường gặp những dấu hiệu nào?",symptom|cause,1
Các thể ung thư nội mạc tử cung trong Xét nghiệm nước tiểu,subdisease,1
Xét nghiệm nước tiểu có thể chẩn đoán các thể ung thư nội mạc tử cung không?,subdisease,1
Các thể ung thư nội mạc tử cung có thể được phát hiện qua xét nghiệm nước tiểu?,subdisease,1
Nguy cơ mắc ung thư cổ tử cung khi Siêu âm thường ,riskfactor,1
I assume you need them in Vietnamese.),riskfactor,1
Ai cần特别注意子宫内膜异位症？,riskfactor,1
nhiễm HPV được áp dụng để làm gì,application,0
Thông tin chi tiết viêm vùng chậu trong Mang thai,detail,1
Điều cần biết về tiền mãn kinh khi Nội tiết tố,detail,1
Nội tiết tố ảnh hưởng như thế nào đến tiền mãn kinh?,detail,1
Cần lưu ý gì về nội tiết tố khi bước vào giai đoạn tiền mãn kinh?,detail,1
Điều trị viêm nội mạc tử cung trong Xét nghiệm Pap smear,treatment,1
Viêm nội mạc tử cung có thể phát hiện qua xét nghiệm Pap smear không?,treatment,1
"Nếu kết quả Pap smear bất thường, có thể bị viêm nội mạc tử cung không?",treatment,1
Nên làm gì với đau bụng kinh khi Thai kỳ,advice,1
Yếu tố nguy cơ tiểu không kiểm soát trong Siêu âm thường ,riskfactor,1
Dấu hiệu thống kinh khi Vaccine HPV,symptom,1
"Khi tiêm vaccine HPV, những dấu hiệu thống kinh nào có thể xuất hiện?",symptom,1
Những dấu hiệu thống kinh nào có thể xảy ra sau khi tiêm vaccine HPV?,symptom,1
Nếu bị bốc hỏa thì có thể đang mắc bệnh gì,disease,0
ung thư nội mạc tử cung là gì khi Xét nghiệm nước tiểu,definition,1
Lời khuyên khi bị nhiễm HPV trong Siêu âm nâng cao,advice,1
Nhiễm HPV có thể điều trị như thế nào trong siêu âm nâng cao?,advice,1
Lời khuyên khi bị nhiễm HPV và cần siêu âm nâng cao?,advice,1
Ứng dụng của thống kinh trong Khám phụ khoa,application,1
Thống kinh có ứng dụng gì trong khám phụ khoa?,application,1
Khám phụ khoa có sử dụng thống kinh để làm gì?,application,1
Lời khuyên và phương pháp điều trị sinh non trong Yoga,advice|treatment,1
Yoga có giúp gì trong việc điều trị sinh non không?,advice|treatment,1
Cần lưu ý gì khi tập Yoga để phòng tránh sinh non?,advice|treatment,1
Điều trị rong kinh trong Thiếu máu,treatment,1
Điều trị rong kinh khi bị thiếu máu như thế nào?,treatment,1
"Khi bị thiếu máu, cách điều trị rong kinh thế nào?",treatment,1
Khái niệm cơ bản về hội chứng buồng trứng đa nang,definition,0
Hội chứng buồng trứng đa nang là gì?,definition,0
Định nghĩa của hội chứng buồng trứng đa nang?,definition,0
"Trong Nghén, loạn khuẩn âm đạo có nguyên nhân và dấu hiệu gì",symptom|cause,1
Yếu tố nguy cơ của sinh non,riskfactor,0
Những yếu tố nào có thể dẫn đến sinh non?,riskfactor,0
Liệt kê các yếu tố nguy cơ khiến phụ nữ sinh non?,riskfactor,0
"Trong Đi bộ, viêm âm đạo có nguyên nhân và dấu hiệu gì",symptom|cause,1
Điều trị lạc nội mạc tử cung trong Dậy thì,treatment,1
Cách điều trị lạc nội mạc tử cung khi mới dậy thì?,treatment,1
Điều trị lạc nội mạc tử cung trong thời kỳ dậy thì như thế nào?,treatment,1
nhiễm HPV được dùng thế nào khi Vaccine HPV,application,1
Vaccine HPV dùng như thế nào để phòng ngừa nhiễm HPV?,application,1
Cách sử dụng vaccine HPV để phòng ngừa nhiễm HPV?,application,1
"Trong Khám sức khỏe định kỳ, tiểu không kiểm soát có nguyên nhân và dấu hiệu gì",symptom|cause,1
Nguy cơ mắc ung thư buồng trứng khi Đi bộ,riskfactor,1
Thông tin chi tiết đa nang buồng trứng trong Nội tiết tố,detail,1
Đa nang buồng trứng có ảnh hưởng gì đến nội tiết tố?,detail,1
Nội tiết tố thay đổi thế nào khi mắc đa nang buồng trứng?,detail,1
Nguyên nhân ung thư nội mạc tử cung trong Đi bộ,cause,1
Đi bộ có liên quan gì đến nguyên nhân gây ung thư nội mạc tử cung?,cause,1
Nguyên nhân gây ung thư nội mạc tử cung khi đi bộ là gì?,cause,1
viêm niệu đạo thường gặp ở lứa tuổi nào,population,0
Viêm niệu đạo hay gặp ở độ tuổi nào?,population,0
Độ tuổi nào dễ bị viêm niệu đạo nhất?,population,0
sinh non là gì khi Thiếu máu,definition,1
Yếu tố nguy cơ và cách phòng tránh vô kinh khi Yoga,riskfactor|prevention,1
Yoga có ảnh hưởng gì đến nguy cơ bị vô kinh không?,riskfactor|prevention,1
Làm thế nào để phòng tránh vô kinh khi tập Yoga?,riskfactor|prevention,1
Biến chứng và cách điều trị lạc nội mạc tử cung khi Dinh dưỡng,treatment|complication,1
Nguy cơ mắc hội chứng buồng trứng đa nang khi Đi bộ,riskfactor,1
Kể tên các dạng đa kinh,subdisease,0
Các dạng đa kinh là gì?,subdisease,0
Đa kinh có hình thức nào?,subdisease,0
Nguy cơ mắc vô kinh khi Nội tiết tố,riskfactor,1
"Khi nội tiết tố thay đổi, nguy cơ mắc bệnh vô kinh là bao nhiêu?",riskfactor,1
Nguy cơ mắc phải tình trạng vô kinh có thể tăng lên như thế nào do sự biến đổi của nội tiết tố?,riskfactor,1
Yếu tố nguy cơ u nang buồng trứng trong Dinh dưỡng,riskfactor,1
Những yếu tố nguy cơ nào liên quan đến u nang buồng trứng trong chế độ dinh dưỡng?,riskfactor,1
Chế độ dinh dưỡng ảnh hưởng như thế nào đến nguy cơ mắc u nang buồng trứng?,riskfactor,1
Những điều cần tránh khi có viêm niệu đạo,advice,0
Ứng dụng của loạn khuẩn âm đạo trong Thiếu máu,application,1
Nguyên nhân và ai dễ mắc lạc nội mạc tử cung trong Xét nghiệm Pap smear,cause|population,1
Dấu hiệu mãn kinh khi Siêu âm thường ,symptom,1
Siêu âm thường có thấy được dấu hiệu mãn kinh không?,symptom,1
Dấu hiệu mãn kinh khi siêu âm là gì?,symptom,1
Thông tin chi tiết ung thư nội mạc tử cung trong Tiền sản giật,detail,1
viêm cổ tử cung trong Phẫu thuật thường gặp ở ai,population,1
Viêm cổ tử cung sau phẫu thuật thường gặp ở những ai?,population,1
Ai dễ bị viêm cổ tử cung sau khi phẫu thuật?,population,1
Yếu tố nguy cơ sẩy thai trong Yoga,riskfactor,1
sẩy thai khi Nội tiết tố: dấu hiệu và cách chữa,symptom|treatment,1
Yếu tố nguy cơ và cách phòng tránh viêm cổ tử cung khi Nghén,riskfactor|prevention,1
Những yếu tố rủi ro và biện pháp phòng ngừa viêm cổ tử cung trong giai đoạn nghén?,riskfactor|prevention,1
"Trong thời gian nghén, làm thế nào để ngăn ngừa viêm cổ tử cung và các yếu tố nguy cơ liên quan?",riskfactor|prevention,1
vô kinh được dùng thế nào khi Xét nghiệm máu,application,1
Vô kinh dùng thế nào khi xét nghiệm máu?,application,1
Cách sử dụng vô kinh khi có kết quả xét nghiệm máu?,application,1
loạn khuẩn âm đạo là gì khi Xét nghiệm nước tiểu,definition,1
Loạn khuẩn âm đạo có liên quan gì đến xét nghiệm nước tiểu?,definition,1
Khi xét nghiệm nước tiểu thấy loạn khuẩn âm đạo là bị làm sao?,definition,1
thống kinh khi Nội tiết tố: dấu hiệu và cách chữa,symptom|treatment,1
Thống kinh do nội tiết tố có dấu hiệu gì và cách chữa thế nào?,symptom|treatment,1
Biểu hiện và cách điều trị thống kinh khi nội tiết tố thay đổi?,symptom|treatment,1
Phòng ngừa viêm niệu đạo trong Ba tháng cuối,prevention,1
thai ngoài tử cung được dùng thế nào khi Khám sức khỏe định kỳ,application,1
Bác sĩ thường điều trị viêm buồng trứng bằng cách nào,treatment,0
Phòng ngừa mãn kinh trong Tiểu đường thai kỳ,prevention,1
"Trong trường hợp tiểu đường thai kỳ, các triệu chứng đau bụng kinh thường gặp là gì?",prevention,1
Làm thế nào để ngăn ngừa mãn kinh khi mắc tiểu đường thai kỳ?,prevention,1
Nguyên nhân và ai dễ mắc viêm vùng chậu trong Huyết áp cao,cause|population,1
Nguyên nhân và ai dễ mắc mãn kinh trong Siêu âm thường ,cause|population,1
Làm sao tránh thống kinh khi Ba tháng cuối,prevention,1
Triệu chứng và cách điều trị nhiễm nấm âm đạo trong Ba tháng cuối,symptom|treatment,1
Triệu chứng của vô kinh trong Huyết áp cao,symptom,1
"Khi bị cao huyết áp, triệu chứng vô kinh như thế nào?",symptom,1
Vô kinh có biểu hiện ra sao khi bị cao huyết áp?,symptom,1
"Trong Khám sức khỏe định kỳ, viêm buồng trứng có nguyên nhân và dấu hiệu gì",symptom|cause,1
Viêm buồng trứng trong khám sức khỏe định kỳ do đâu?,symptom|cause,1
"Khi khám sức khỏe định kỳ, dấu hiệu nhận biết viêm buồng trứng là gì?",symptom|cause,1
rong kinh khi Thiếu máu: dấu hiệu và cách chữa,symptom|treatment,1
Rong kinh khi thiếu máu có biểu hiện và cách điều trị như thế nào?,symptom|treatment,1
Cách điều trị rong kinh khi bị thiếu máu là gì?,symptom|treatment,1
Yếu tố nguy cơ mãn kinh trong Yoga,riskfactor,1
Mãn kinh có liên quan gì đến Yoga không?,riskfactor,1
Yoga có ảnh hưởng gì đến mãn kinh?,riskfactor,1
đa nang buồng trứng có thường gặp ở trẻ em không,population,0
Cách chữa đau bụng kinh khi bị huyết áp cao thế nào?,population,0
Xử lý ung thư buồng trứng khi Thiếu máu,treatment,1
Cách xử trí khi phát hiện ung thư buồng trứng trong tình trạng Thiếu máu?,treatment,1
"Khi bị Thiếu máu, cần làm gì nếu mắc phải ung thư buồng trứng?",treatment,1
Điều cần biết về nhiễm HPV khi Cho con bú,detail,1
Điều trị u xơ tử cung trong Tiền sản giật,treatment,1
"Khi mang thai trong ba tháng đầu, nguy cơ mắc viêm niệu đạo như thế nào?",treatment,1
"Trong tình trạng tiền sản giật, u xơ tử cung được điều trị như thế nào?",treatment,1
Phân loại đau bụng kinh khi Ba tháng đầu,subdisease,1
Biến chứng viêm vùng chậu trong Siêu âm,complication,1
"Siêu âm thấy bị viêm vùng chậu, có thể gặp biến chứng gì?",complication,1
Viêm vùng chậu có gây ra biến chứng gì nguy hiểm không khi siêu âm?,complication,1
Nên làm gì với nhiễm HPV khi Sinh non,advice,1
Nhiễm HPV khi sinh non thì phải làm sao?,advice,1
Có cách nào xử lý khi bị nhiễm HPV và sinh non không?,advice,1
đau bụng kinh có dấu hiệu ban đầu ra sao,symptom,0
Khám sức khỏe định kỳ có kiểm tra tiểu không kiểm soát không?,symptom,0
Đau bụng kinh có dấu hiệu đầu tiên như thế nào?,symptom,0
Lời khuyên khi bị đau bụng kinh trong Thai kỳ,advice,1
Bị đau bụng kinh trong thai kỳ thì nên làm gì?,advice,1
Có lời khuyên gì cho trường hợp đau bụng kinh khi mang thai không?,advice,1
Làm sao tránh đa nang buồng trứng khi Xét nghiệm Pap smear,prevention,1
Làm cách nào để tránh đa nang buồng trứng khi xét nghiệm Pap smear?,prevention,1
Xét nghiệm Pap smear có giúp tránh đa nang buồng trứng không?,prevention,1
ung thư buồng trứng khi Dậy thì: dấu hiệu và cách chữa,symptom|treatment,1
Vì sao mắc ung thư nội mạc tử cung và có triệu chứng gì,symptom|cause,0
Mắc ung thư nội mạc tử cung vì lý do gì và dấu hiệu thế nào?,symptom|cause,0
Ung thư nội mạc tử cung có triệu chứng gì và nguyên nhân do đâu?,symptom|cause,0
Nguyên nhân tiền mãn kinh trong Dinh dưỡng,cause,1
Dinh dưỡng ảnh hưởng thế nào đến tiền mãn kinh?,cause,1
Nguyên nhân tiền mãn kinh do dinh dưỡng là gì?,cause,1
Triệu chứng và cách điều trị loạn khuẩn âm đạo trong Khám sức khỏe định kỳ,symptom|treatment,1
"Loạn khuẩn âm đạo trong khám sức khỏe định kỳ, triệu chứng và cách điều trị?",symptom|treatment,1
"Trong khám sức khỏe định kỳ, loạn khuẩn âm đạo có triệu chứng và cách điều trị ra sao?",symptom|treatment,1
"tiền mãn kinh trong Phẫu thuật: nguyên nhân, triệu chứng và điều trị",symptom|treatment|cause,1
Phẫu thuật có gây tiền mãn kinh không?,symptom|treatment|cause,1
Phẫu thuật có liên quan gì đến tiền mãn kinh?,symptom|treatment|cause,1
