article_id,chunk_id,root_name,root_type,chunk_text
68,6,Liên cầu khuẩn nhóm B,Disease,"Nhiễm giai đoạn muộn: xảy ra sau 6 ngày tuổi, do mẹ truyền khi sinh hoặc tiếp xúc với người mang vi khuẩn. Có thể gây viêm màng não, viêm phổi."
68,7,Liên cầu khuẩn nhóm B,Disease,"Phòng tránh: xét nghiệm liên cầu nhóm B cuối thai kỳ và điều trị trong sinh giúp ngăn nhiễm giai đoạn sớm. Không ngăn được nhiễm giai đoạn muộn. Cần nhận biết triệu chứng: trẻ chậm chạp, quấy khóc, bú kém, nôn, sốt cao."
68,8,Liên cầu khuẩn nhóm B,Disease,"Xét nghiệm liên cầu nhóm B: thực hiện tuần 35–37, lấy mẫu từ tử cung và trực tràng bằng tăm bông, không đau, gửi phòng thí nghiệm nuôi cấy."
68,9,Liên cầu khuẩn nhóm B,Disease,Nếu xét nghiệm dương tính → mẹ dùng kháng sinh trong quá trình sinh để ngăn truyền cho con. Kháng sinh chỉ có tác dụng khi dùng lúc sinh. Penicillin thường được dùng.
68,10,Liên cầu khuẩn nhóm B,Disease,"Nếu mẹ dị ứng Penicillin: báo cho bác sĩ. Dị ứng nhẹ → dùng Cefazolin. Dị ứng nặng (phát ban, sốc phản vệ) → xét nghiệm vi khuẩn để chọn kháng sinh phù hợp."
68,11,Liên cầu khuẩn nhóm B,Disease,"Nếu mẹ từng có con bị nhiễm hoặc có nước tiểu dương tính với liên cầu khuẩn nhóm B trong thai kỳ → nguy cơ cao, sẽ được điều trị trong sinh, không cần xét nghiệm tuần 35–37."
68,12,Liên cầu khuẩn nhóm B,Disease,Nếu mẹ sinh mổ: không cần kháng sinh khi chưa đau đẻ hoặc vỡ ối. Tuy nhiên vẫn nên xét nghiệm vì đau đẻ có thể đến sớm. Nếu dương tính → theo dõi trẻ sau sinh.
74,5,Tiểu đường,Disease,"Tiểu đường ảnh hưởng gì đến thai kỳ? Nếu đang bị tiểu đường, bạn có nguy cơ sinh con dị tật bẩm sinh cao hơn. Những nguy cơ do huyết áp cao cũng tăng lên như sẩy thai và hội chứng trẻ sơ sinh khổng lồ, tình trạng khi bào thai phát triển quá lớn."
74,5,Tiểu đường,Disease,"Tiểu đường ảnh hưởng gì đến thai kỳ? Nếu đang bị tiểu đường, bạn có nguy cơ sinh con dị tật bẩm sinh cao hơn. Những nguy cơ do huyết áp cao cũng tăng lên như sẩy thai và hội chứng trẻ sơ sinh khổng lồ, tình trạng khi bào thai phát triển quá lớn."
93,1,Tiểu đường,disease,"Bệnh tiểu đường là gì? Tiểu đường là bệnh mà cơ thể không sản xuất đủ insulin hoặc không sử dụng được insulin – một chất máu gọi là hormone giúp cân bằng lượng đường trong máu của bạn. Thông thường, hầu hết những gì chúng ta ăn vào sẽ được chuyển thành một chất gọi là glucose. Glucose này sau đó được insulin giúp để mang đến các tế bào của cơ thể. Vì vậy, nếu không sản xuất đủ insulin hoặc insulin không hoạt động bình thường thì glucose không thể vào tế bào được. Thay vào đó, nó cứ ở trong máu và làm cho lượng đường trong máu bỗng nhiên tăng quá cao."
93,2,Tiểu đường loại 1,subdisease,Có hai loại bệnh tiểu đường được gọi là tiểu đường loại 1 và tiểu đường loại 2. Người bệnh tiểu đường loại 1 cần phải dùng insulin mới sống được vì cơ thể không thể tự tạo ra insulin được hoặc sản xuất insulin rất ít.
93,3,Tiểu đường loại 2,subdisease,"Trong khi đó, với những người bị tiểu đường loại 2, insulin vẫn được sản xuất đủ nhưng nó không hoạt động bình thường được. Cơ thể trở nên “lờn” với insulin và phải sản xuất thêm nhiều insulin hơn nữa mới đủ để giữ cho mức đường trong máu bình thường. Sau một thời gian, cơ thể không đủ sức duy trì mức insulin cần thiết để giữ được mức đường huyết bình thường nữa, từ đó dẫn đến bệnh tiểu đường. Bệnh tiểu đường loại 2 cũng có thể do các bệnh khác gây ra hoặc do tác dụng phụ của một số thuốc. Những người bệnh tiểu đường loại 2 có thể không cần dùng insulin. Họ có thể kiểm soát lượng đường bằng cách điều chỉnh chế độ ăn uống thích hợp, dùng thuốc hoặc nhờ cả hai biện pháp trên."
93,4,Tiểu đường,disease,"Những yếu tố gì dễ gây tiểu đường? Bệnh tiểu đường có thể do di truyền hoặc do ảnh hưởng lối sống. Do vậy, bạn nên khám kiểm tra nếu có bất cứ điều nào sau đây: Trên 45 tuổi, Thừa cân, Gia đình có người bị bệnh tiểu đường, Ít vận động, Dân tộc: Người Mỹ bản xứ; Châu Á; Tây Ban Nha; Người Mỹ gốc Phi; Thái Bình Dương, Từng có lần xét nghiệm đường huyết kết quả bất thuờng, Cao huyết áp, Hàm lượng cholesterol trong máu cao, Từng bị tiểu đường thai kỳ hoặc từng sinh con nặng hơn 9 kg, Hội chứng buồng trứng đa nang, Từng được chẩn đoán bệnh lý tim mạch."
93,5,Tiểu đường,disease,"Người bị tiểu đường có những biểu hiện gì? Người bệnh tiểu đường có những biểu hiện sau: Bệnh tiểu đường loại 1: Khát nước hoặc đi tiểu liên tục, Đói liên tục, Giảm cân mà không hề do kiêng ăn hoặc cố gắng giảm cân, Mờ mắt mệt mỏi. Bệnh tiểu đường loại 2: Bất kỳ triệu chứng của bệnh tiểu đường loại 1, Vết loét lâu lành, Khô, ngứa da, Mất cảm giác hoặc ngứa ran ở bàn chân, Nhiễm trùng, chẳng hạn như nhiễm nấm tái đi tái lại."
93,6,Tiểu đường,disease,"Cần phải làm xét nghiệm gì để biết có bị tiểu đường hay không? Có ba loại xét nghiệm dùng để chẩn đoán bệnh tiểu đường: Xét nghiệm đường huyết lúc đói: là cách dễ nhất và phổ biến nhất để kiểm tra bệnh tiểu đường. Trước khi kiểm tra, bạn phải nhịn đói (không ăn hay uống bất cứ điều gì ngoài uống nước) trong ít nhất 8 giờ và chỉ cần lấy máu 1 lần để kiểm tra. Xét nghiệm đường huyết bất kỳ hay còn gọi thử đường huyết bình thường: nhân viên y tế có thể có thể kiểm tra đường huyết lúc bạn không nhịn đói để sàng lọc bệnh và kiểm tra. Kiểm tra khả năng dung nạp glucose: Trước khi làm xét nghiệm này, bạn phải nhịn đói qua đêm. Trước tiên, bạn sẽ kiểm tra đường huyết lúc đói. Tiếp theo, bạn sẽ uống nước đường, nước này có thể thêm ít vị hoặc hương trái cây để dễ uống. Sau đó, cứ cách vài giờ bác sĩ sẽ lấy máu của bạn để kiểm tra đường huyết."
93,7,Tiểu đường,disease,"Nếu bị tiểu đường mà không điều trị tốt, chuyện gì sẽ xảy ra? Nếu bệnh tiểu đường không được kiểm soát, về lâu dài có thể dẫn đến các vấn đề sức khỏe nghiêm trọng sau: Bệnh thận có thể dẫn đến cao huyết áp hoặc suy thận; Bệnh lý ở mắt, thậm chí có thể gây mù lòa; Tổn thương thần kinh và mạch máu ở bàn chân có thể gây đau, tê, nhiễm trùng, thậm chí có thể phải cắt bỏ một ngón chân, bàn chân hoặc chân; Hàm lượng Cholesterol trong máu cao có thể dẫn đến đột quỵ và bệnh tim; Một số bệnh nhiễm trùng, chẳng hạn như nhiễm trùng bàng quang hoặc thận, nhiễm trùng âm đạo, nhiễm nấm và nhiễm trùng da; Vấn đề trong thai kỳ; Các vấn đề về tuyến giáp."
93,9,Tiểu đường,disease,"Có thể phòng ngừa bệnh tiểu đường không? Để giúp ngăn ngừa bệnh tiểu đường, bạn cần có một chế độ ăn uống lành mạnh và tập thể dục thường xuyên. Điều này cũng có thể giúp bạn giảm cân – một phần quan trọng trong quá trình ngăn ngừa bệnh tiểu đường. Các bước sau đây có thể giúp ngăn ngừa căn bệnh này: Giữ cân nặng của bạn trong phạm vi bảo đảm sức khỏe. Nhiều bác sĩ sử dụng chỉ số khối lượng cơ thể (BMI) để đánh giá xem cân nặng của bạn có nằm trong khoảng cho phép không. Có một chế độ ăn uống cân bằng để giữ Cholesterol, huyết áp và trọng lượng ở mức khỏe mạnh. Cố gắng tập thể dục ít nhất 30 phút mỗi ngày vào hầu hết các ngày trong tuần."
258,1,Tiền tiểu đường,disease,"Tiền tiểu đường là một tình trạng sức khỏe nghiêm trọng khi lượng đường trong máu cao hơn bình thường nhưng chưa đủ cao để được chẩn đoán là bệnh tiểu đường loại 2. Trong khoảng 98 triệu người Mỹ trưởng thành – hơn 1/3 – bị tiền tiểu đường. Trong số những người mắc bệnh tiền tiểu đường, hơn 80% không biết mình mắc bệnh. Tiền tiểu đường sẽ làm bạn tăng nguy cơ mắc bệnh tiểu đường loại 2, bệnh tim mạch và đột quỵ."
258,2,Tiền tiểu đường,disease,"Insulin là một loại hóc-môn (hormone) do tuyến tụy tạo ra, hoạt động giống như chìa khóa đưa lượng đường trong máu vào tế bào để sử dụng làm năng lượng. Nếu bạn bị tiền tiểu đường, các tế bào trong cơ thể bạn sẽ không phản ứng bình thường với insulin. Vì vậy, tuyến tụy cố gắng tạo ra nhiều insulin hơn để đưa đường vào trong tế bào. Cuối cùng, tuyến tụy của bạn không thể theo kịp và lượng đường trong máu của bạn tăng lên, tạo tiền đề cho bệnh tiểu đường và bệnh tiểu đường loại 2 trong tương lai."
258,3,Tiền tiểu đường,disease,"Bạn có thể bị tiền tiểu đường trong nhiều năm nhưng không có triệu chứng rõ ràng. Vì vậy, bệnh thường không bị phát hiện cho đến khi các vấn đề sức khỏe nghiêm trọng như bệnh tiểu đường loại 2 xuất hiện. Điều quan trọng là trao đổi với bác sĩ về việc kiểm tra lượng đường trong máu nếu bạn có bất kỳ yếu tố nguy cơ nào dẫn đến tiền tiểu đường, bao gồm: Người trưởng thành hơn 35 tuổi. Người thừa cân hoặc béo phì kèm các yếu tố nguy cơ sau: Tiền căn mắc bệnh tim mạch, Có cha mẹ, anh chị em mắc bệnh tiểu đường, Tăng huyết áp ≥140/90 hoặc đang được điều trị bệnh tăng huyết áp, HDL máu < 35 mg/dL có thể kèm hoặc không triglyceride máu > 250 mg/dL, Hoạt động thể chất ít hơn 3 lần một tuần, Bị hội chứng buồng trứng đa nang, Các dấu hiệu khác liên quan đến đề kháng insulin gồm: béo phì nặng, dấu gai đen,… Chủng tộc và sắc tộc cũng là một yếu tố: Người Mỹ gốc Phi, người Mỹ gốc Tây Ban Nha/Latino, người Mỹ gốc Ấn Độ, người dân đảo Thái Bình Dương và một số người Mỹ gốc Á có nguy cơ cao hơn."
258,4,Tiền tiểu đường,disease,"Bác sĩ sẽ yêu cầu bạn thực hiện một hoặc nhiều xét nghiệm máu sau đây để xác nhận chẩn đoán: Kiểm tra A1C, Kiểm tra đường huyết lúc đói, Kiểm tra dung nạp glucose, Kiểm tra lượng đường trong máu ngẫu nhiên."
258,5,Tiền tiểu đường,disease,"Nếu bạn bị tiền tiểu đường, giảm cân nếu bạn thừa cân và hoạt động thể chất thường xuyên có thể làm giảm nguy cơ mắc bệnh tiểu đường loại 2. Giảm ít nhất 7% trọng lượng cơ thể của bạn (khoảng 6kg đối với một người nặng 90kg), Vận động nhiều hơn cường độ trung bình hoặc cao. Dành ít nhất 30 phút hoạt động thể chất 5 ngày/tuần, Ăn thực phẩm lành mạnh hầu hết thời gian. Ăn khẩu phần nhỏ hơn để giảm lượng calo bạn ăn mỗi ngày và giúp bạn giảm cân. Chọn thực phẩm ít chất béo để giảm lượng calo nhập vào. Uống nước lọc thay vì đồ uống có đường."
74,10,Sinh non,Disease,"Phụ nữ lớn tuổi khi chuyển dạ sinh có thể gặp những biến chứng gì? Phụ nữ lớn tuổi có nhiều nguy cơ chuyển dạ sớm và sinh non. Những đứa trẻ sinh non có thể có những vấn đề sức khỏe nghiêm trọng trước mắt và cả về lâu dài. Ngoài ra, nguy cơ thai lưu (thai chết trong tử cung) cũng cao hơn ở những phụ nữ trên 35 tuổi."
78,6,Sinh non,Disease,"Trẻ sinh non dễ gặp vấn đề hô hấp, ăn uống, cần chăm sóc lâu hơn. Trẻ sinh cực non có thể tử vong hoặc bị biến chứng nặng về trí tuệ, thể chất, ảnh hưởng phát triển. Corticosteroid có thể giúp phổi trưởng thành; thuốc giảm co dùng để trì hoãn co thắt tử cung."
239,1,Sinh non,disease,"Trẻ sinh thiếu tháng hay sinh non, chào đời sớm hơn trẻ đủ tháng tuổi. Sinh non xảy ra khi quá trình mang thai diễn ra ít hơn 37 tuần. Trẻ sinh đủ tháng được sinh ra trong khoảng 37 - 42 tuần kể từ kỳ kinh nguyệt cuối cùng của người mẹ."
239,2,Sinh cực non,disease,Những trẻ sinh trước 32 tuần được gọi là “sinh cực non”.
239,3,Sinh non,disease,"Thông thường, nguyên nhân gây ra sinh non là không rõ ràng và không trong tầm kiểm soát của người mẹ. Tuy nhiên, đôi khi sinh non xảy ra bởi điều kiện sức khỏe và lối sống của người mẹ trong khi mang thai. Chẳng hạn như mẹ bị bệnh tiểu đường, cao huyết áp, bệnh tim hoặc thận, nhiễm trùng (đặc biệt là nhiễm trùng liên quan đến màng ối, bộ phận sinh dục và tiết niệu), thiếu dinh dưỡng trong khi mang thai, hoặc chảy máu do vị trí bất thường của nhau thai. Ngoài ra, sinh non có thể xảy ra do cấu trúc bất thường hoặc sự giãn rộng quá mức của tử cung khi mang nhiều hơn một thai (sinh đôi, sinh ba hoặc hơn) hoặc sử dụng thuốc lá, rượu, hoặc các loại thuốc bất hợp pháp trong khi mang thai. Sinh non xảy ra thường xuyên hơn ở phụ nữ dưới 19 tuổi hoặc trên 40, hoặc người có tiền sử sinh non. Tuy nhiên, bất kỳ phụ nữ nào cũng có khả năng sinh non với nguyên nhân không rõ."
245,6,Sinh non,disease,"Ngày sinh dự đoán là một dự đoán. Chỉ có 5% các trường hợp sinh vào đúng ngày đó. Bé đã trưởng thành hoàn toàn nếu như được sinh ra trong tuần thứ 37 hoặc sau đó. Nếu đó là con đầu lòng thì bạn thường sẽ sinh trước ngày sinh dự đoán. Thậm chí nếu mà bé được sinh ra vào những tuần đầu của quý ba thì bé vẫn thường được sống sót. Tuy nhiên, thời gian ở trong tử cung càng lâu thì bé càng khỏe mạnh."
