entity_name,entity_type,article_ids,application,symptom,treatment,cause,subtopic,definition,subdisease,detail,prevention,advice,complication
Phương pháp theo dõi nhiệt độ cơ thể,subtopic,[],,,,,,,,,,phụ nữ phải đo nhiệt độ mỗi sáng và ghi lại; cặp đôi cần kiêng quan hệ từ sau hành kinh cho đến 3 ngày sau khi nhiệt độ tăng,
Tocolytics,topic,[],àm chậm lại hoặc làm ngưng những cơn co tử cung và ngăn được sự chuyển dạ sanh trong 2 - 7 ngày; nhằm kích thích sự phát triển phổi ở trẻ hoặc để thai phụ kịp đến được một bệnh viện nơi có thể cung cấp sự chăm sóc đặc biệt cho trẻ sinh non,,những thuốc được gọi là tocolytics có thể được dùng cho những thai phụ có các triệu chứng của dọa sinh non; những thuốc này có thể làm chậm lại hoặc làm ngưng những cơn co tử cung và ngăn được sự chuyển dạ sanh trong 2 - 7 ngày,,,,,,,tocolytics có thể giúp bạn có thêm thời gian để sử dụng corticosteroids nhằm kích thích sự phát triển phổi ở trẻ; tocolytics có thể giúp bạn có thêm thời gian để thai phụ kịp đến được một bệnh viện nơi có thể cung cấp sự chăm sóc đặc biệt cho trẻ sinh non,
U nang tuyến vú,subdisease,['95'],,các túi nhỏ chứa dịch hình thành trong vú; các nang có thể có rất nhiều kích cỡ khác nhau.; có thể thấy đau khi sờ vào vùng có nang.; các nang có thể trở nên to hơn ngay trước kỳ kinh,không cần điều trị gì trừ khi các nang to và đau; cũng có thể phẫu thuật để bóc nang; có thể sử dụng thuốc tránh thai uống để ngăn nang xuất hiện trở lại,,,u nang tuyến vú là các túi nhỏ chứa dịch hình thành trong vú.; u nang tuyến vú là một tình trạng mà các nang nhỏ chứa dịch xuất hiện trong mô vú.,,các nang có thể trở nên to hơn ngay trước kỳ kinh.; chúng thường tự biến mất sau mãn kinh.,,,
Rối loạn phụ khoa,topic,['1'],,,,,Các rối loạn phụ khoa phổ biến; Triệu chứng phụ khoa thường gặp,,,,,những rối loạn này không nên xem nhẹ,ảnh hưởng rất lớn đến chức năng tình dục; ảnh hưởng xấu đến khả năng sinh sản; đe dọa đến tính mạng của phụ nữ
Liệu pháp tâm lý,topic,[],,,trị liệu tâm lý một mình với bạn và bác sĩ tâm lý của bạn,,,,,,,bạn sẽ tâm sự về những cảm xúc của bạn và cùng tìm cách giải tỏa chúng,
Màng ngăn âm đạo,subtopic,['17'],,kích ứng âm đạo; nóng rát âm đạo,màng ngăn có kích thước riêng được chế tạo riêng bởi các chuyên gia,,,,,,,không ảnh hưởng đến nguồn sữa trong thời gian cho con bú; có thể đặt màng tránh thai nhiều giờ trước khi quan hệ,sốc nhiễm độc đã xảy ra do sử dụng màng ngăn âm đạo
Xét nghiệm Rubella,topic,[],xét nghiệm Rubella (Sởi Đức): nếu nhiễm trong thai kỳ có thể gây dị tật bẩm sinh,,,,,,,,,,
Vàng da,disease,"['236', '209']",,da bị vàng; kết mạc mắt bị vàng; mắt có màu vàng; da có màu vàng; vàng da; mắt có màu vàng; da có màu vàng,tăng cường cho bú; tạm ngưng bú mẹ; chiếu đèn,trẻ không được bú đủ sữa; trẻ sơ sinh không được khởi đầu bú tốt; ngậm vú mẹ không đúng cách; được cho bú bằng những thực phẩm thay thế làm gián đoạn quá trình bú mẹ; chưa tìm ra nguyên nhân; có thể do mối liên hệ giữa những chất có trong sữa mẹ với sự ức chế quá trình ly giải bilirubin; tăng nồng độ bilirubin trong máu; tình trạng tăng nồng độ bilirubin máu; sự ly giải sinh lý của hồng cầu; gan của trẻ không đủ khả năng loại bỏ bilirubin ra khỏi dòng máu; gan chưa phát triển đầy đủ; hoạt động gan chưa tốt; gan chưa phát triển đầy đủ; hoạt động gan chưa tốt,,,,vàng da hiện hữu sau khi giai đoạn vàng da sinh lý dần lắng xuống; vàng da do sữa mẹ thường kéo dài từ 3-12 tuần sau sinh; vàng da có thể xuất hiện trong vòng 2 đến 3 ngày sau sinh; vàng da được quan sát dễ dàng nhất dưới ánh sáng tự nhiên và có thể khó nhận biết hơn ở những bé có da tối màu; bilirubin là một chất được hình thành bởi sự ly giải sinh lý của hồng cầu. chúng được chuyển hóa và đào thải nhờ gan.; vàng da hầu hết là sinh lý đối với trẻ sơ sinh; hoặc có thể kéo dài lâu hơn,bắt đầu cho bú mẹ càng sớm càng tốt; thảo luận với chuyên gia tư vấn sữa mẹ để chắc chắn rằng bạn đã cho trẻ ngậm bắt vú đúng cách; cho trẻ bú đều đặn vào những tuần đầu sau sinh; đừng cố gắng bắt trẻ bú theo một “lịch trình” cho đến khi mối quan hệ mẹ-con được tạo dựng thành công; cần tránh những thực phẩm bổ sung hay làm gián đoạn quá trình cho bú nếu không cần thiết,được tư vấn bởi chuyên gia sữa mẹ để đảm bảo rằng đứa bé đang được cho bú sữa đủ lượng; chỉ cần trẻ còn bú mẹ tốt và nồng độ bilirubin được theo dõi; có vài ý kiến trái chiều trong việc kiểm soát tình trạng này ở giai đoạn trẻ bú mẹ; việc điều trị vàng da có thể ảnh hưởng lớn và lâu dài lên tình cảm mẹ con giai đoạn này; bà mẹ nên hút sữa trong giai đoạn này để không làm gián đoạn sự sản xuất sữa của cơ thể; ngừng cho bú mẹ khoảng 24 giờ kết hợp với chiếu đèn; sử dụng dụng cụ hỗ trợ bú và hút sữa trong 24 giờ; những thiết bị này có thể mang về nhà và giúp cho mẹ con không bị xa cách.; tăng số lần cho bú và sử dụng nghiệm pháp chiếu đèn rất hiệu quả cho việc làm giảm nồng độ bilirubin.; bú mẹ đều đặn và hiệu quả là cách tốt nhất để làm giảm vàng da; cho bú gián đoạn: điều này dẫn đến tình trạng vàng da ngày càng nặng và phá vỡ công sức của người mẹ trong việc cố gắng cung cấp cho con của mình nguồn dinh dưỡng tốt nhất; những phương pháp điều trị không được khuyến cáo để làm giảm vàng da ở trẻ đang bú mẹ bao gồm: thực phẩm bổ sung có chứa nước đường,biến chứng nguy hiểm hiếm khi xảy ra
Tiểu đường loại 1,subdisease,['93'],,khát nước hoặc đi tiểu liên tục; đói liên tục; giảm cân mà không hề do kiêng ăn hoặc cố gắng giảm cân; mờ mắt mệt mỏi,người bệnh tiểu đường loại 1 cần phải dùng insulin mới sống được,cơ thể không thể tự tạo ra insulin được hoặc sản xuất insulin rất ít,,có hai loại bệnh tiểu đường được gọi là tiểu đường loại 1 và tiểu đường loại 2.,,,,,
Nghén,topic,['24'],cần siêu âm theo dõi sự phát triển thai,buồn nôn; nôn; gây mất nước; sụt cân; tiểu vàng sậm; khô khát; suy kiệt; triệu chứng có thể tái phát gây mất nước,được kê thuốc chống nôn; nếu triệu chứng nặng cần duy trì uống từng ngụm nước và thuốc,thay đổi hormone thai kỳ,,,,không có bằng chứng buồn nôn và nôn gây hại cho thai nhi; thường cải thiện khi thai được 12–14 tuần; thường gọi là 'nghén buổi sáng' nhưng có thể xảy ra bất cứ lúc nào; có thể kéo dài tới tuần 20 hoặc lâu hơn; nghén thường tự cải thiện hoặc hết sau sinh,,cần hỗ trợ tâm lý khi cảm thấy buồn thường xuyên; ăn nhiều bữa nhỏ; chọn thực phẩm dễ tiêu hóa; tránh thức ăn gây mùi; có thể dùng gừng; bấm huyệt hoặc châm cứu; nếu triệu chứng không cải thiện hoặc cản trở sinh hoạt → cần khám bác sĩ để được kê thuốc chống nôn; liên hệ bác sĩ để được cấp thêm thuốc; cần liên hệ bác sĩ hoặc nữ hộ sinh để được đánh giá lại,buồn nôn và nôn có thể ảnh hưởng đến tinh thần; buồn nôn và nôn có thể ảnh hưởng đến công việc; buồn nôn và nôn có thể ảnh hưởng đến sinh hoạt gia đình; buồn nôn và nôn có thể ảnh hưởng đến khả năng chăm sóc người thân; cần nhập viện nếu triệu chứng nghiêm trọng; trầm cảm; nguy cơ sẩy thai thấp hơn bình thường một chút; nghén nặng có thể làm tăng nguy cơ sinh con nhẹ cân; mất nước; có ceton trong nước tiểu; nôn nhiều không đáp ứng; xét nghiệm máu bất thường; sụt cân; dù có thể gây khó khăn trong thai kỳ
Xét nghiệm vô sinh dành cho nữ giới,subtopic,[],,,,nồng độ hormone bất thường,,,,rụng trứng là khi trứng được giải phóng ra từ buồng trứng di chuyển vào ống dẫn trứng; nó cần phải xảy ra để một người phụ nữ có thể mang thai; những xét nghiệm này cho thấy hình ảnh bên trong cơ thể; bác sĩ có thể quan sát bên trong cơ thể bằng một ống nhỏ có gắn camera ở đầu,,,
Viêm túi mật cấp tính,subdisease,['260'],,,,tắc nghẽn đường ra của túi mật; sự hình thành của sỏi trong đường mật (sỏi mật hoặc sỏi đường mật),,,,các đợt viêm túi mật cấp tính nhẹ lặp đi lặp lại có thể dẫn đến viêm túi mật mãn tính,,,viêm túi mật mãn tính
Nguyên nhân gây rối loạn nst,subtopic,[],,thiểu năng trí tuệ; khuyết tật về thể chất,,bất thường về nst,,,,,,,
Ung thư dạ dày di truyền thể khuếch tán,disease,['262'],,sứt môi; hở hàm ếch,nội soi là phương pháp dùng một ống mỏng với hệ thống chiếu sáng và camera để quan sát bên trong hệ tiêu hóa nhằm phát hiện ung thư; kiểm tra nội soi phần trên của hệ tiêu hoá (esophagogastroduodenoscopy) được khuyến nghị cho người mang đột biến trên gen cdh1,gen cdh1; đột biến trên gen cdh1; các gen khác bao gồm ctanna1; đặc điểm di truyền trội sinh dưỡng (autosomal dominant); đột biến gen dòng mầm (germline mutation),,là một tình trạng di truyền hiếm gặp liên quan đến tăng nguy cơ mắc ung thư dạ dày,,dạ dày nằm ở vùng thượng vị và đóng vai trò quan trọng trong việc tiêu hóa thức ăn.; dạ dày co bóp để trộn thức ăn và tiết ra dịch giúp tiêu hóa thức ăn.; thức ăn sau đó được đưa xuống ruột non để tiếp tục quá trình tiêu hóa.; một vài người nghĩ rằng dạ dày là toàn bộ phần khoang bụng của cơ thể; mặc dù đại đa số trường hợp sứt môi hoặc hở hàm ếch không liên quan đến hdgc; xét nghiệm di truyền cho các đột biến trên gen cdh1 hiện đã có sẵn; chỉ có khoảng 20% ​​đến 30% gia đình mắc hdgc có mang đột biến trên gen cdh1; một số nghiên cứu trước đây cho thấy mối liên hệ giữa hdgc với nguy cơ ung thư ruột hoặc trực tràng; các phát hiện hiện tại cho thấy không có khả năng tăng nguy cơ mắc các bệnh ung thư ruột hoặc trực tràng ở những người có đột biến trên gen cdh1,cắt dạ dày toàn bộ để dự phòng (prophylactic total gastrectomy) là cách duy nhất được chứng minh là có hiệu quả để ngăn ngừa ung thư dạ dày thể khuếch tán ở những người mắc bệnh ung thư dạ dày di truyền thể khuếch tán (hdgc); các quy trình nội soi và phẫu thuật để theo dõi và phòng ngừa bệnh ung thư dạ dày di truyền thể khuếch tán (hdgc) nên được thực hiện tại các trung tâm có chuyên môn và kinh nghiệm phù hợp; tự thăm khám vùng vú hàng tháng; thăm khám lâm sàng được thực hiện bởi bác sĩ hoặc y tá mỗi 6 tháng,việc xét nghiệm tất cả các đột biến di truyền ở những gen mới hơn không được khuyến cáo tại thời điểm này; ngoại trừ trong trường hợp các thử nghiệm lâm sàng; lựa chọn cho người muốn có con khi đang mang gen đột biến làm tăng nguy cơ mắc hdgc; điều này cho phép giảm khả năng mắc các hội chứng bệnh lý di truyền ở trẻ; trứng của người mẹ được lấy ra và thụ tinh trong phòng thí nghiệm; kỹ thuật pgd đã được sử dụng trong hơn 2 thập kỷ để sàng lọc các hội chứng ung thư di truyền; bạn nên tìm đến các chuyên gia hỗ trợ sinh sản để được tư vấn và biết thêm thông tin; cả hai khía cạnh lâm sàng và di truyền cần phải được xem xét trong việc tư vấn cho bệnh nhân về khả năng gia đình họ mắc bệnh ung thư dạ dày di truyền thể khuếch tán (hdgc); bạn nên trao đổi với các chuyên gia về các bệnh lý di truyền hoặc các nhà tư vấn di truyền; các cá nhân mang đột biến trên gen này nên trao đổi với các chuyên gia y tế để có các biện pháp giảm thiểu rủi ro mắc ung thư; việc quan trọng đối với mỗi bệnh nhân là trao đổi với bác sĩ về những xét nghiệm và quy trình phù hợp với bản thân; bạn nên thảo luận với bác sĩ về các biện pháp phù hợp để giảm nguy cơ ung thư vú; bạn hãy nói chuyện với các chuyên gia y tế nếu lo lắng về nguy cơ mắc bệnh ung thư; hãy hỏi các chuyên gia y tế về nguy cơ mắc ung thư dạ dày của bạn; hãy hỏi các chuyên gia y tế về nguy cơ mắc các loại ung thư khác của bạn; hãy hỏi các chuyên gia y tế về cách giảm nguy cơ ung thư của bạn; hãy hỏi các chuyên gia y tế về các biện pháp sàng lọc và phòng ngừa ung thư; hãy hỏi các chuyên gia y tế về các biện pháp đánh giá mức nguy cơ mắc ung thư dựa trên tiền sử gia đình; hãy yêu cầu các chuyên gia y tế giới thiệu bạn với các nhà tư vấn di truyền hoặc chuyên gia di truyền; hãy cân nhắc xét nghiệm di truyền nếu lo lắng về tiền sử gia đình,
